ticker,country,sector,ret_1m,ret_3m,ret_full,realized_vol_oos,max_drawdown_oos,realized_beta_oos,n_days_oos
DXCM,US,Healthcare,-1.3982686105967979,14.513016075435603,40.99968118892008,41.99848317322707,-13.863670071385926,0.487225327729376,118.0
VEEV,US,Healthcare,-1.3679673999708597,10.782854481157766,55.62133960734621,49.92819138827647,-18.816918960512997,0.33397980520520953,118.0
TFX,US,Healthcare,3.3613459599195927,14.027920547874405,3.8685360728008433,36.33803166043164,-14.2907445375846,0.6095833515175432,118.0
STE,US,Healthcare,-1.9706566462065367,0.06368187055827423,-3.412093294607166,26.281932856297907,-13.915027043011685,0.253190429786284,118.0
BIO,US,Healthcare,-8.371728725653726,6.025213652483052,35.31912500359684,39.05367500151143,-20.924527727345566,0.5674079951585789,118.0
HOLX,US,Healthcare,,,,,,,
NTRA,US,Healthcare,-0.3365693636993683,34.30138141272856,87.89788276410499,57.01842317114174,-15.221547447460537,1.0178457426295875,118.0
MEDP,US,Healthcare,-16.21382758492933,11.89147563581605,23.841158435859278,49.26496542590206,-25.550675268692025,0.15703522604806563,118.0
HRMY,US,Healthcare,14.744052582315593,34.31866845336784,45.92645953942136,39.82679583282858,-12.441188004062765,0.29482616463613665,118.0
PEN,US,Healthcare,-1.5225811243283704,-3.5688275063933905,-3.3054798990063583,7.667771490749023,-5.267269833309873,0.08491351235025497,118.0
RVMD,US,Healthcare,40.71831301714604,90.92009710390133,92.43341425325109,74.83588204769403,-13.750842976534095,1.3335316783321227,118.0
PCVX,US,Healthcare,-2.4837285652798413,0.017126278434864695,-3.2288490951398408,43.17481776127606,-27.629064079561104,0.9053589217673224,118.0
AZTA,US,Healthcare,10.075124927968716,14.184715470013964,50.640748638158925,63.334171348978415,-39.45577848804771,0.5958198105141216,118.0
