ticker,avg_daily_volume,avg_daily_volume_30d,avg_daily_volume_90d,price_volatility,price_volatility_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,price_momentum_12m,price_latest,max_drawdown_1y,sharpe_ratio_1y,sortino_ratio_1y,avg_daily_return,return_skewness,return_kurtosis,amihud_illiquidity
BIKAJI.NS,377809.6995967742,140406.6,167358.51111111112,34.121826143720746,24.62620907197629,-0.6575337484800436,-16.377699358788966,-13.612563992099568,-4.786555517235335,627.0,-24.69582197643473,-0.12744785973675865,-0.252177936472476,0.05875323132953379,1.1110877919765407,7.598121210859809,8.137636789443603e-05
HONASA.NS,1264771.0202020202,696333.8333333334,1158392.2,45.185411151214744,39.13691637030106,3.8428693424423566,4.34185468731032,6.91049533135264,27.538177219990235,304.0,-22.156419804717164,0.8768945249088167,1.800786802902562,-0.020667327898398213,0.4657152577219811,11.48985681366889,0.00011088313664331915
SRF.NS,575223.4032258064,612564.6666666666,496857.26666666666,29.61315924337179,45.798161360351926,-4.765467179493498,-21.282600141441378,-13.489637476908944,-16.24687047518507,2416.10009765625,-27.002773207598295,-0.5261237853138794,-0.7914259569894349,0.001875494641751221,0.832582121372225,6.807050121508745,1.0641153275876443e-05
UPL.NS,2799291.7802419355,3540533.7,3071920.0444444446,30.893980419990402,55.10720695185716,-4.792482420482802,-25.42287847667799,-9.354939019423869,-8.273042502297967,593.0,-29.477863112392143,-0.11313274268934087,-0.12461089163567478,0.06603705672876488,-0.7894126254075792,7.763389043588688,9.352688173604203e-06
AARTIIND.NS,1525041.5262096773,836501.8,1005645.7777777778,37.10076204801611,46.31605505454703,-5.6011085151336015,9.307306466600629,9.615128206156577,5.222639959388942,408.70001220703125,-29.962729333287065,0.2591195800871582,0.44538274281537704,-0.0758212448057787,-0.05793339067019591,7.388506679467147,3.3446735310297356e-05
PIDILITIND.NS,681620.1693548387,760736.7,634746.8,19.88549179190381,32.9115523845931,-13.094508660120264,-14.085270196258659,-13.171534415787711,-9.865722934657528,1273.5999755859375,-18.54173485219459,-0.40843612630784376,-0.5753578008798463,-0.02278896286282539,-0.11271164334413386,1.6940931173771143,1.125707982138486e-05
DEEPAKNTR.NS,280051.8467741936,154245.2,162767.55555555556,31.28411111702174,37.665971718072655,-10.880397864405221,-20.442340473616195,-24.863657858000188,-31.40271829841621,1377.699951171875,-39.00753956378982,-1.2757171545906747,-2.0505647532561166,-0.07381129316796664,-0.719635844594206,7.145246009659223,3.713933529881147e-05
NAVINFLUOR.NS,215191.53535353535,175921.13333333333,193682.86666666667,33.71787282700567,42.893893131109145,-6.029669803796455,-4.000651837366576,28.953538744469665,40.3982616115028,5891.0,-12.282257196305412,1.1804639432941277,2.0807230936336847,0.15018431496606993,0.832380822308763,5.116622850798243,2.495004799740521e-05
CLEAN.NS,274854.43548387097,263836.1666666667,277308.26666666666,32.098394281141225,42.355355557722405,-4.304481267366955,-18.71937542133023,-35.56027659087428,-40.48864485243402,710.2999877929688,-57.3796048892238,-1.4994254853124536,-2.356980735834597,-0.10420607407913629,0.4085580945546545,2.4265287945083984,8.71395444590966e-05
ATUL.NS,59274.1370967742,30832.4,26490.67777777778,29.014619533608517,28.8738422863759,-3.598223855458582,2.5240188894316784,4.437256365596753,9.426758662642243,6296.0,-26.150829736382008,0.42962841420462616,0.7312808994465981,0.030984997185544715,0.535573056639731,2.706149564560618,5.8828105911691025e-05
FINEORG.NS,26162.375,25344.233333333334,16553.222222222223,32.03186022709993,47.689291517668245,-2.325850333146573,6.003099889465902,-3.252775949279374,8.962499366694754,4363.2998046875,-28.621745217420703,0.33377236223461226,0.5661808999361299,0.025587483279026206,0.6812445744084191,2.6231607117314506,0.00017295453854048297
SUDARSCHEM.NS,253402.1693548387,114189.26666666666,88157.98888888888,42.99301745507253,47.74935506113626,-11.263752095585334,-19.573704506767097,-43.74907658988699,-21.95452346698098,762.2000122070312,-50.9384465395655,-0.48559415035101783,-0.8791963246826938,0.06370877561499523,1.3476593742809717,6.803950308793546,0.0001358286002860696
ANANTRAJ.NS,2651151.243951613,2327412.3,2958317.9111111113,53.636346493962286,55.50289180773341,-11.26497847494714,-17.45843046302299,-35.38582790172987,-9.22353233219444,451.75,-44.84773984883924,-0.07566848345760328,-0.13447242441844875,0.12148583411898843,-0.46309761279974065,5.358339720800121,2.1928737769792135e-05
GALAXYSURF.NS,20826.634343434343,19720.866666666665,15248.6,31.09992744418737,45.43527825781294,-14.529865722022562,-18.786179546496385,-24.211346787428766,-23.161652251775045,1655.300048828125,-43.74857474148588,-0.7868918741403423,-1.2579406782610512,-0.054305667492968536,0.9734125417359473,4.803603019526537,0.0004237853716792727
ABB.NS,360236.0282258064,504094.1666666667,321409.84444444446,33.563639512436595,34.10654889961194,2.6575296673909454,18.800773694390728,17.938481323180543,12.08615442630947,6142.0,-24.3689086229686,0.6409800607451893,0.9750690688139845,0.01568587791851419,0.03545855634351563,4.82026225857823,7.812338895302092e-06
CUMMINSIND.NS,647057.6633064516,899988.4666666667,677595.2333333333,32.081083104001905,38.083797638040515,-3.5355383572672427,5.259529793678297,16.860166032734746,56.79658858170087,4646.5,-14.60589275714278,1.8541763475195827,2.6072854918392365,0.11158661429329529,-0.6475805599698469,3.909257732649144,7.657273444261212e-06
THERMAX.NS,168418.18383838385,178956.66666666666,127600.14444444445,36.95770348670552,35.67563304250287,6.251205728654452,9.364524678011454,3.064702801902519,-7.243451542984736,3295.699951171875,-29.679299053666497,0.014149449243726272,0.021295557778079857,-0.025438037398336614,-0.05181152573775274,2.224261669203491,4.4398962339950496e-05
SCHAEFFLER.NS,99266.9879032258,139963.03333333333,83480.82222222222,32.63369472670249,46.206315619627624,-12.571713505692973,-2.9543722004704787,-9.096621342857713,8.320695669913958,3764.39990234375,-17.43592821525377,0.4219356213753868,0.7134127907720786,0.0638345998342681,0.3753427002904044,0.9064449772930199,6.709565370337772e-05
HONAUT.NS,6928.810101010101,5305.8,7619.222222222223,27.511640760714666,29.27084232535533,-11.329155672823221,-18.51795726625246,-25.526315789473685,-17.4290293247661,26885.0,-36.10436893203883,-0.7671039078414771,-1.3138285549682478,-0.06323111011043994,1.0892058882268818,8.941869060168187,6.519641398629048e-05
GRINDWELL.NS,63514.604838709674,53144.433333333334,40986.26666666667,33.11652374272253,26.47198067613381,-14.411689361763313,-11.265261423322226,-10.475393104503928,-20.52027632886079,1387.9000244140625,-25.891639388979815,-0.5421424725294052,-0.9092983990805164,-0.051178291954688516,0.9232339249867083,6.262486312190948,0.00024859811139670327
AIAENG.NS,74784.59191919192,81047.4,70446.1,25.831694438297614,38.44797393420658,-1.682310411795751,-6.929639075258576,19.743317923607727,8.657532933772206,3676.0,-19.28974829222191,0.46779795275393316,0.8043997489035642,-0.0033649014434688007,0.3346646988182411,1.1548813706027534,7.946679206109099e-05
ELGIEQUIP.NS,568507.6108870967,520996.36666666664,662867.8777777777,40.990838192745635,40.08695382962538,-7.767730297120701,1.2559392521438006,0.6504418933730216,-1.4197261267788086,479.70001220703125,-29.98904955956072,0.07993535702535456,0.144117042972014,-0.007825976856880305,1.2961280084773643,5.860714717681416,0.00012301546191427061
TIINDIA.NS,351305.8830645161,547192.4666666667,512098.63333333336,36.5245827713688,41.04430135545357,-9.525656876435217,-1.7071134619326633,-17.07627674989404,-5.161453940900406,2567.300048828125,-35.69204243767199,-0.05459239725845294,-0.09253384511160408,-0.050751645261940294,0.2747375036352968,1.248897453137468,2.0154335284175624e-05
KAYNES.NS,860783.3608870967,1313626.8,2270423.0444444446,53.641075330507135,48.76631089166254,-5.3149947135316955,-11.836531273361572,-49.81916176157719,-27.398088076494574,3538.0,-56.10430659818253,-0.4215259929250736,-0.604997690752363,0.10577429128411213,0.12040349384561501,6.02825290599065,1.2021326916264315e-05
MOTHERSON.NS,24640262.018145163,19696123.233333334,18024791.944444444,34.97048040615064,44.47913851216072,-16.718638944205686,-10.67077697562534,0.2446433867592468,19.84028827821971,106.80999755859375,-22.10027984531191,0.7769995454646637,1.271920465621066,0.08382107849836802,-0.07995862518805873,1.413703605301348,7.892982458055834e-06
BALKRISIND.NS,275060.6129032258,160668.33333333334,196404.45555555556,30.718109415164662,39.228701027563545,-10.223231846640758,-10.730164908664285,-9.27102225713975,-19.39306979922929,2067.199951171875,-26.091708569935157,-0.5544477619921766,-0.9136144625967456,-0.0036149654272660766,1.5563934259487326,10.687255501705499,2.7425874821909482e-05
ENDURANCE.NS,146875.56048387097,80635.93333333333,73009.4,32.54048276440457,37.65377891407904,-15.153919615453459,-13.050697430202774,-17.678672917428262,13.086046980369348,2251.89990234375,-27.34446491080542,0.532296803189331,1.0037704853439233,0.05672495378000678,0.7706991691532092,2.7084032237917772,7.896549365640647e-05
EXIDEIND.NS,3866641.370967742,1473674.0666666667,1526842.6333333333,33.674529968661474,36.213836340078764,-7.295535527737629,-17.379903391899788,-22.982882665936543,-16.229855528505897,299.25,-32.63133502173221,-0.5992741842212034,-0.884447476773582,0.013947925892726922,1.4541220074137315,11.565191600744047,1.4755710148362827e-05
SUNDRMFAST.NS,141036.8282828283,253395.86666666667,128146.14444444445,25.47516497204856,24.701309928866774,-11.45876219306855,-18.692395712966803,-24.046133536019376,-20.04337548362376,749.9000244140625,-29.739203825459406,-0.7932806310291801,-1.4332032486198865,-0.05953308848463811,0.4440719686690983,1.4836885473726271,0.00016928276450333112
SUPRAJIT.NS,196873.38306451612,81727.93333333333,142097.27777777778,35.125506826755334,35.206869579931535,-4.534914876770502,-10.898969208121144,-10.493431798719854,5.646350411338319,411.54998779296875,-19.313122968275152,0.21444804185954958,0.3777449319918555,0.02672137026958674,0.9341271840212079,5.995847841193523,0.0003648309965683841
CRAFTSMAN.NS,63100.60808080808,40939.73333333333,52139.055555555555,39.060972535229084,42.82153961110839,-11.457450277143788,-5.1285634432643885,0.14012832804779496,39.1505692275451,6789.0,-19.368148786796404,1.148802188553449,1.8909233830087615,0.12062439005538926,0.8451074947071018,4.11799739722314,7.798335378168105e-05
GABRIEL.NS,486428.5887096774,329649.2,407776.06666666665,50.80765323191788,47.11716897462882,-8.05935468195118,-13.180825628334825,-27.96231674436893,53.9422875560758,876.7000122070312,-37.3985300781753,1.0295321176179137,2.1777883586770765,0.23388884919249153,1.3753974440023755,5.744769174234072,0.00011563465372986267
CHOLAFIN.NS,1691226.3245967743,2032997.3666666667,1752148.7444444445,33.0010508797372,36.50646413370678,-20.390908745685763,-20.261165475730913,-14.72548904935599,-10.794857822909309,1356.300048828125,-24.907881460342075,-0.2182273202811353,-0.38115427823380854,0.0471338227465823,0.5663046671440465,1.0451040398000244,7.4961593225308745e-06
MUTHOOTFIN.NS,699010.3205645161,1135875.0,794043.2777777778,32.33539566892337,40.112863595151886,-8.44205944179912,-16.604137535777706,3.7230430213117893,39.08074265325505,3178.800048828125,-23.85560684223844,1.0466019991862832,1.3084010313159875,0.16966672444375622,-0.11850020828520068,5.337945107830791,1.051031310744656e-05
MANAPPURAM.NS,8127800.627016129,5475151.466666667,5013175.855555556,37.1949386534109,33.91588187030418,-9.290779059660348,-16.955217832616608,-9.211992950598624,10.997772378446168,255.8000030517578,-21.37333880824689,0.42942182479732344,0.7238249476637907,0.10027073662312538,-0.16255392816683942,3.660054925204691,1.1349312603781112e-05
IIFL.NS,2211567.2016129033,1274984.1333333333,1946935.3111111112,43.25051231073844,36.512938925669424,-12.932934154857978,-28.236218152021063,-0.15544046170007375,33.40983917484157,434.8999938964844,-34.80643662860431,0.9342620441975298,1.2617047977213725,0.0822745381904079,0.6019353556847351,4.298925795351055,2.8620802515539577e-05
CANFINHOME.NS,492247.9294354839,143616.3,199713.61111111112,29.33109806071888,37.104123033380986,0.14608608914163934,-11.553143768327201,10.392643787523536,24.527257631355106,822.5999755859375,-16.64386680512949,0.8972927471909881,1.4061694701014151,0.029863703507938242,-0.021756062415558882,1.1855547576610186,6.02483057411477e-05
ABCAPITAL.NS,5921320.653225807,8638506.066666666,6097076.111111111,33.245212687395004,41.275213521235095,-11.786455304385534,-16.620075532069734,2.898048549112131,64.38847601839363,298.25,-19.722562889852536,1.6908173125397596,2.974194776762557,0.10151204374290955,0.2612571696800849,2.6574933742288365,1.4110020848848053e-05
MASFIN.NS,185058.77822580645,120820.56666666667,154214.83333333334,29.17354040139188,35.86294714254433,-6.262882390278735,-8.292564094091615,-1.144154273652176,16.27439458807021,295.6000061035156,-18.722952208561484,0.5577171294319329,1.0054672243881206,0.019638569178829886,0.5746000308707043,2.4780831582251674,0.0003631892861119173
POONAWALLA.NS,2241035.3266129033,1325903.6666666667,1404563.788888889,39.12620971814234,40.91775919579111,-10.297644693129381,-18.563002825980114,-21.575276611571535,14.915993511459092,393.29998779296875,-32.09216702368951,0.5231751312421534,0.8935301535367175,-0.007544970069049849,0.04795925297418979,7.3940319283928915,2.7116538260772982e-05
OBEROIRLTY.NS,806111.1229838709,611281.7,563040.3444444444,32.971010070363185,31.413905550239246,1.0867427230712767,-9.676826689099183,-5.6274646647451965,-6.505286081733052,1506.9000244140625,-28.77354135083291,-0.11561637733615693,-0.17590549690697765,0.01734402396239567,-0.06389451585791654,1.5228442401991438,1.5093900510489293e-05
GODREJPROP.NS,899964.7782258064,1319441.7,1156002.788888889,38.971557838152,39.278330246538786,-12.99105573532593,-24.750547273165203,-24.467923762447963,-29.211053485096905,1508.300048828125,-40.36801281923788,-0.7997801109706741,-1.1898033645610777,-0.07168399309967137,-0.05321132191789427,2.2134422043637154,1.022837334428168e-05
PRESTIGE.NS,963941.1935483871,864075.8,741776.3888888889,40.38715798297989,36.87776257658913,-16.35809488424991,-27.765239231933737,-24.250396961277676,-3.616412854012807,1152.0,-37.55624363943443,-0.007002045890539143,-0.011370765313294444,0.006156397284371407,0.16131068821974812,1.874490894258361,1.5535757864037893e-05
BRIGADE.NS,446228.3125,1143769.2333333334,615909.4888888889,37.8463057867456,39.70821461570739,1.3188936824383601,-22.3107358426024,-22.551395348581384,-29.37305968721261,687.5499877929688,-50.20868547970607,-0.9089772676065904,-1.6193993812506187,-0.03638833920014179,0.33927125102263644,1.7711549174073986,5.6590915188904226e-05
